"id","c1a","c1b","c1c","c1d","c1e","c1f","c1g","c1h","c1i","c1j","c1k","c1l","c1m","c1n","c1o","c1p","c1q","c1r","d1a","d1b","d1c","d1d","d1e","d1f","d1g","e1a","e1b","e1c","e1d","e1e","e1f","e1g","e1h","e1i","e1j","f1a","f1b","f1c","f1d","f1e","f1f","f1g","f2a1","f2b1","f2c1","f2d1","f2e1","f2f1","f2g1","f5a","f5b","f5c","f5d","h1a","h1b","h1c","h1d","h1e","h1f","h1g","h1h","h1i","h1j","h1k","h1l","h1m","h1n","h1o","h1p","education","near_03f","city","numBehaviors","cityRate"
1394,5,5,5,4.6424103577448,1,1,1,1,1,5,5,2,2,4,2,5,1,4,5,5,2,1,1,1,5,1,2,4,2,4,5,1,4,4,4,4,5,5,3,3,2,4,1,0,1,0,0,1,1,5,4,4,3,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,3,6.90198684671,"Ramona",2,2.31849315068493
1396,5,5,5,2,1,1,1,1,1,5,5,3,3,2,1,5,1,5,2,2,4,4,3,3,2,1,1,5,1,5,5,2,5,5,1,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,4,5,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,2,0,"Ramona",4,2.31849315068493
1397,4,4,4,4,2,2,2,2,2,4,3,3,3,3,2,4,2,3,4,4,2,4,1,1,4,1,2,5,1,4,5,1,5,5,2,4,4,4,3,3,3,3,0,1,1,0,0,0,1,5,5,4,3,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,4,0,"Ramona",1,2.31849315068493
1403,2,2,4,2,2,3,3,2,2,4,4,3,2,2,1,5,1,2,4,4,2,3,2,2,4,5,3,2,3,4,2,5,5,2,3,4,4,5,4,2,3,4,0,0,1,0,0,0,0,5,4,4,2,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4,0,"Lakeside",0,2.41176470588235
1406,4,4,5,4,1,1,2,4,1,5,5,1,1,1,1,4,1,1,5,5,2,4,1,1,4,1,1,5,1,5,5,1,5,4,1,5,5,5,5,4,4,4,1,1,1,1,0,1,1,5,3,4,5,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,4,0,"Lakeside",3,2.41176470588235
1409,4,4,4,4,2,2,2,2,2,3,2,2,4,3,3,4,3,3,2,4,5,2,5,4,2,5,3,3,4,5,5,3,5,4,5,4,4,4,4,4,4,3,1,1,1,1,0,1,1,5,4,5,3,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,4,0,"Ramona",3,2.31849315068493
1410,3,3,3,3,3,3,3,3,3,2,3,2,3,4,3,4,2,2,3,4,3,2,3,2,3,4,2,2,2,4,4,2,4,3,3,4,4,4,4,2,3,3,1,1,1,0,0,0,0,4,3,4,2,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,5,0,"Ramona",0,2.31849315068493
1412,4,4,4,4,5,2,2,2,2,4,4,2,4,3,2,4,2,4,4,4,2,3,2,2,4,4,2,4,2,4,4,4,4,3,5,3,4,4,4,3,4,4,0,1,1,1,1,1,1,4,4,4,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,6,0,"Ramona",4,2.31849315068493
1419,4,4,4,4,1,3,2,2,1,3,3,1,4,4,2,4,2,2,4,4,3,3,2,2,4,4,2,3,3,5,4,3,4,1,4,4,4,4,4,2,1,4,1,1,1,0,0,0,0,4,3,2,2,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,6,51.4091083594,"Ramona",0,2.31849315068493
1420,3,2,4,1,5,5,4,5,2,3,5,2,2,2,1,5,1,3,4,4,2,2,2,2,4,4,3,3,2,4,4,3,4,4,2,5,3,5,4,3,3,4,1,1,1,1,0,0,1,3,2,4,5,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,4,75.8476047536,"Ramona",2,2.31849315068493
1424,5,3,5,5,1,2,2,2,1,4,5,1,2,4,2,3,2,2,4,4,2,4,2,4,4.01478053302333,4,2,2,4,4,2,5,4,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,4.29929298284061,4.55471978941492,4.47671411495528,3.41254697664526,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,4,129.047692128,"Ramona",4,2.31849315068493
1430,5,5,5,4,2,4,4,2,1,5,5,4,1,1,3,4,1,4,5,5,1,4,2,2,5,1,5,5,1,2,5,1,5,4,5,4,5,5,5,5,5,5,1,1,1,0,0,0,0,5,3,3,2,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,3,341.113292604,"Ramona",0,2.31849315068493
1432,4,4,4,4,2,4,2,2,2,2,2,2,4,4,4,2,2,4,4,4,2,4,2,2,4,2,2,4,2,4,4,2,4,2,4,4,4,4,4,4,1,1,1,1,1,0,1,0,0,4,2,2,4,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,6,292.619288481,"Ramona",1,2.31849315068493
1437,3,3,5,3,2,2,2,2,1,5,5,3,1,1,1,5,1,3,3,3,1,3,2,2,3,3,3,3,2,3,4,2,4,3,3,4,4,5,4,3,4,4,1,0,1,0,1,0,0,3,2,2,3,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,3,271.654570412,"Ramona",1,2.31849315068493
1439,4,4,4,3,2,3,3,3,2,4,4,2,3,3,2,3.77960489875603,2,3,4,4,2,2,2,2,3.88987359142824,2,3,4,1,3,4,2,4,3,4,2,4,4,2,2,2,4,1,1,1,1,1,0,1,3,2,1,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,6,204.620289039,"Ramona",3,2.31849315068493
1444,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,4,3,3,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,2,2,3,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,3,28.0682907622,"Ramona",4,2.31849315068493
1445,4,4,4,3,2,2,2,2,2,2,4,2,3,3,2,4,3,4,4,4,2,3,2,2,4,2,4,4,2,4,4,2,4,3,4,4,4,5,4,4,4,4,1,1,1,1,0,0,1,2,3,4,3,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,4,38.9206903143,"Ramona",2,2.31849315068493
1447,3,3,4,3,2,2,2,2,2,4,4,3,2,2,2,4,2,2,4,4,2,3,2,2,4,4,2,2,2,4,2,4,4,2,4,4,4,4,4,4,4,4,1,0,0,0,0,0,1,3,2,2,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,2,168.030420109,"Ramona",1,2.31849315068493
1448,5,5,5,4,1,2,2,2,1,4,4,2,2,3,3,3,3,4,2,4,4,3,2,2,3,2,2,5,2,5,5,1,5,4,3,4,5,5,4,4,4,3,1,1,1,1,1,1,1,4,2,5,3,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,2,162.063087568,"Ramona",4,2.31849315068493
1449,4,4,4,4,2,2,2,2,2,4,4,2,3,2,2,4,2,4,4,4,2,2,2,2,4,2,2,4,3,4,4,2,4,4,4,5,4,5,5,4,4,4,1,1,1,1,0,0,0,4,3,4,4,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,3,144.500678006,"Ramona",1,2.31849315068493
1451,3,3,3,3,3,3,3,3,3,1,5,2,4,5,1,3,3,3,4,4,2,1,2,2,4,2,2,3,2,4,4,2,5,2,2,2,2,4,4,2,2,4,1,1,1,1,0,0,0,5,3,5,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,6,256.244195642,"Ramona",1,2.31849315068493
1457,5,5,5,5,1,1,2,2,1,4,5,1,2,5,1,5,1,3,2,4,5,3,4,3,1,2,1,4,1,5,5,2,5,5,5,5,5,5,2,2,1,4,1,1,1,0,1,0,0,3,2,3,3,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,2,140.957806804,"Ramona",1,2.31849315068493
1460,5,5,4,4,1,1,2,2,2,4,5,3,2,2,2,4,2,5,4,4,2,4,3,3,4,2,4,5,2,4,4,4,5,4,3,4,4,5,5,3,3,3,1,0,1,1,0,0,1,5,3,4,4,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,3,320.383007097,"Ramona",2,2.31849315068493
1467,4,3,4,3,2,2,3,3,2,4,4,2,3,3,2,4,2,3,4,4,2,4,3,2,4,2,3,4,2,4,4,2,4,4,4,4,4,5,3,4,5,5,1,1,1,0,0,0,0,3,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,5,68.3256610356,"Ramona",0,2.31849315068493
1468,4,4,4,4,3,3,3,3,2,4,4,2,3,3,3,4,3,3,4,4,2,4,2,2,4,4,2,3,2,4,4,3,4,3,4,4,4,4,5,4,5,4,1,1,1,1,1,1,1,3.81037257611466,3.31471651387294,3.23054684352405,2.85055468725017,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,5,47.556974326,"Ramona",4,2.31849315068493
1478,5,5,5,5,1,2,2,2,1,1,3,1,3,2,1,5,1,3,5,5,2,2,2,2,5,2,3,3,2,3,4,4,5,1,4,3,4,4,3,3,4,3,1,1,1,1,1,0,1,5,2,2,4,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,2,0,"Ramona",3,2.31849315068493
1480,2,2,5,2,1,1,1,1,1,4,5,3,1,1,1,4,1,1,4,4,2,4,2,2,3,4,2,2,2,4,4,2,4,2,3,5,5,4,4,4,4,4,1,1,1,1,0,0,1,4,1,3,3,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,6,6.73417712721,"Ramona",2,2.31849315068493
1481,5,5,5,3,4,1,1,4,2,5,4,1,3.72654932892808,4,4,2,4,4,4,2,4,3,5,5,3,2,2,4,1,5,5,2,4,2,3,4,4,4,4,2,2,2,1,1,0,0,0,1,0,3,2,4,3,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,2,90.402412859,"Ramona",1,2.31849315068493
1482,4,3,4,3,2,3,2,2,2,4,4,2,3,3,2,4,2,3,4,4,2,3,2,2,4,3,2,3,2,4,4,2,5,2,4,4,4,4,3,3,2,4,1,0,1,1,0,0,1,5,4,4,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,5,145.171283081,"Ramona",2,2.31849315068493
1485,4,4,5,4,2,1,2,2,1,4,4,2,2,3,2,4,2,2,4,4,2,2,3,2,4,4,2,3,2,4,4,2,4,3,4,4,4,5,4,3,3,3,1,0,1,0,0,0,1,4,3,3,4,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,3,70.3135550755,"Ramona",1,2.31849315068493
1496,3.95585871825147,3.53596241244985,4.22697528397017,3.33192962505885,0.709868520649123,1.91358251814767,2.37396710835637,2.17267530003321,1.44006532491844,4.29296338333646,5.7509893877621,1.52968630724025,1.45539241724641,2.33056096516966,0.302563875290787,4.33125939522188,0.698855588996039,1.65786716406854,5,5,1,1,2,1,1,1,5,2,1,1,5,1,5,5,5,4,4,5,3,3,4,4,1,1,1,1,1,1,1,5,3,5,4,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,3,0,"Ramona",4,2.31849315068493
1498,5,5,5,5,1,1,2,2,1,4,4,1,2,2,2,4,2,1,4,4,2,4,2,2,4,4,4,2,1,3,4,2,5,4,4,5,5,5,4,4,4,4,1,1,1,1,0,1,1,5,4,4,3,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,4,0,"Ramona",3,2.31849315068493
1509,3,3,3,3,3,2,2,2,2,3,4,3,3,3,2,4,2,4,4,4,3,3,2,2,4,2,3,4,3,3,4,2,4,3,3,4,4,4,4,4,4,4,1,1,1,0,0,0,0,4,3,4,3,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,4,0,"Ramona",0,2.31849315068493
1515,4,3,4,4,3,2,2,2,2,4,1,1,3,5,1,4,1,2,4,4,3,3,2,2,4,4,2,2,1,5,2,4,2,2,1,4,2,4,4,2,3,3,1,1,1,1,0,1,1,4,4,3,3,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,6,52.9189418018,"Ramona",3,2.31849315068493
1517,3,5,3,3,1,1,1,1,1,5,5,3,1,1,1,5,1,5,4,4,3,2,1,1,3,1,5,3,5,3,1,5,5,5,5,3,4,3,4,3,3,3,1,1,0,0,0,1,0,5,3,1,3,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,3,220.225191609,"Ramona",1,2.31849315068493
1519,2,1,4,1,2,3,2,2,2,4,4,4,2,3,3,4,2,4,4,4,2,2,2,2,4,4,4,2,2,2,4,2,4,3,3,4,4,5,3,3,4,4,1,1,1,1,1,1,1,5,3,3,3,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,5,54.6679024475,"Ramona",4,2.31849315068493
1520,5,5,5,3,2,4,2.62112481190954,2,2,2,4,2,4,3,3,4,2,2,4,4,2,1,2,2,4,3,3,2,3,3,3,3,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,0,1,3,2,4,4,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,5,281.874617173,"Ramona",3,2.31849315068493
1523,5,5,5,4,2,4,2,2,2,4,4,2,2,4,4,1,4,4,4,4,3,2,4,2,3,2,4,4,4,4,4,2,4,2,4,5,1,4,3,1,2,4,1,0,1,1,0,1,1,5,4,5,3,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,2,420.960993727,"Ramona",3,2.31849315068493
1525,5,5,5,5,1,1,4,4,1,4,4,1,2,2,1,5,1,2,4,4,4,2,2,2,4,1,4,4,4,4,4,2,4,4,4,5,5,5,5,2,2,5,1,1,1,1,1,1,1,5,2,5,4,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,2,220.646660694,"Ramona",4,2.31849315068493
1535,4,4,4,4,2,2,2,3,2,4,4,3,2,4,2,4,2,3,4,4,2,4,2,2,4,2,2,4,2,4,4,2,4,2,4,4,4,4,4,2,4,4,1,1,1,1,1,1,1,4,3,3,3,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,2,36.209007839,"Ramona",4,2.31849315068493
1537,4,4,5,4,1,1,2,1,1,1,5,2,1,1,1,2,1,2,4,4,1,2,2,2,4,1,2,4,1,5,5,1,5,5,3,5,4,5,5,5,5,5,1,1,1,1,1,1,1,4.64932295512331,3.80397765140661,4.13210155473882,2.88833639334128,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,5,82.1715517155,"Ramona",4,2.31849315068493
1539,4,4,5,4,2,2,2,2,2,4,2,3,4,3,2,4,2,4,4,4,2,4,2,2,4,2,4,4,1,2,5,2,5,4,2,4,4,4,4,4,4,4,1,0,1,0,0,0,1,5,2,5,2,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,2,172.753657128,"Ramona",1,2.31849315068493
1542,5,4,4,4,1,1,2,1,1,2,5,2,1,1,1,4,1,1,2,4,5,1,3,1,2,1,4,5,1,4,5,1,5,5,5,5,2,5,4,3,5,4,1,1,0,1,0,1,1,3,2,2,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,3,250.265610583,"Ramona",3,2.31849315068493
1548,5,5,5,5,1,1,1,1,1,1,5,1,1,2,1,4,4,4,5,5,1,3,2,2,4,5,2,5,2,5,5,1,5,1,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,3,277.66706479,"Ramona",4,2.31849315068493
1550,4,4,4,2,2,4,2,2,2,4,4,2,2,2,2,4,2,2,4,4,2,4,2,2,4,4,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,1,0,1,1,0,1,0,3,3,4,4,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,4,199.307570567,"Ramona",2,2.31849315068493
1552,4,4,5,4,2,4,4,2,2,4,4,2,4,4,2,3,3,4,4,4,2,2,2,2,4,2,1,4,3,4,5,2,3,2,4,4,4,4,4,4,3,3,1,1,1,0,0,1,1,3,3,4,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,3,148.960476508,"Ramona",2,2.31849315068493
1553,4,4,5,4,2,2,2,2,2,4,4,3,3,3,2,4,2,2,4,4,3,3,3,2,4,2,2,4,2,5,5,2,5,3,4,4,4,4,4,4,4,4,1,1,1,0,1,1,1,4,3,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,3,182.347439602,"Ramona",3,2.31849315068493
1554,3.42196380706795,3.77838514394913,4.18551785629329,3.11007239386057,2.200901018637,2.17569205263758,2.92352816302297,2.05882182933573,2.01988322474566,4.29207641440914,4.33522201521996,2.4757773114352,2.45859107417236,2.49860293081924,1.87451801863891,4.2247782366556,2.14575419243633,3.0382568404966,4,4,2,4,2,2,4,2,4,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,2,4,4,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,4,105.557405566,"Ramona",4,2.31849315068493
1557,4,4,5,4,1,1,2,2,1,4,5,3,4,5,3,3,3,4,5,5,3,4,2,2,4,1,4,5,4,2,5,1,5,4,4,5,5,5,4,3,4,4,1,0,1,0,0,0,1,4,3,3,2,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,2.52915514991,"Ramona",1,2.31849315068493
1558,2,2,4,2,2,2,2,2,2,4,4,2,2,2,2,4,2,4,4,4,2,4,2,2,4,2,2,5,2,5,4,2,5,4,4,5,5,5,4,4,4,4,1,1,1,1,0,1,1,3,2,2,2,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,3,172.757808712,"Ramona",3,2.31849315068493
1571,2,2,5,2,5,3,2,3,1,2,2,2,3,3,3,3,3,4,4,5,3,3,2,2,5,2,3,4,2,3,5,1,5,4,4,5,5,5,4,4,5,5,1,1,1,1,0,0,1,5,4,4,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,48.5744345144,"Ramona",2,2.31849315068493
1573,4,4,4,4,1,2,3,3,1,3,5,4,3,2,2,4,3,5,4,5,2,3,2,2,3,1,5,5,1,2,3,3,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,3.90855923175276,2.39102265696906,3.11759441646678,4.5669853778365,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,5,123.177071995,"Ramona",4,2.31849315068493
1574,4.68078728621954,4.50796092651945,5,5,2,2,2,5,1,3,5,2,4,5,2,3,2,4,4,5,2,2,2,2,4,4,4,2,2,3,5,1,5,5,1,4,2,4,5,5,2,4,1,0,1,1,1,0,1,4,4,4,3,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,6,48.4876592634,"Ramona",3,2.31849315068493
1579,5,5,5,5,1,1,3,1,1,4,5,3,3,3,1,5,1,3,3,4,3,1,4,2,3,4,4,2,2,5,4,4,3,1,5,5,5,4,4,3,2,2,1,1,1,0,1,0,0,5,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,51.0711856451,"Ramona",1,2.31849315068493
1581,5,5,5,5,1,1,1,1,1,3,5,3,1,1,1,5,1,5,4,4,2,4,2,2,4,1,2,5,1,5,4,2,5,3,4,5,3,5,4,3,4,4,1,0,1,1,0,0,0,5,4.60686542503014,4,3,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,3,23.2957669405,"Ramona",1,2.31849315068493
1590,4,4,4,4,2,3,2,2,2,2,4,2,3,3,2,4,2,3,4,4,3,3,2,2,4,4,3,2,2,4,3,3,5,3,5,4,4,4,4,4,4,4,1,1,1,1,1,1,1,5,4,5,4,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,3,0,"Ramona",4,2.31849315068493
1596,5,4,4,4,2,2,3,3,2,4,4,2,3,3,2,4,2,4,4,4,3,3,2,2,4,2,4,4,4,2,4,2,5,5,5,5,5,4,4,3,4,4,1,1,0,1,1,0,1,5,5,5,3,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,3,0,"Ramona",3,2.31849315068493
1611,5,5,5,4.67209196816722,1,3,2,2.39048036054699,1,1,4,3,3,3,2,4,2,3,4,5,1,4,3,3,4,2,2,5,3,5,5,1,5,4,3,4,4,5,5,4,3,5,1,1,1,1,1,0,1,3,3,5,4,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,2,0,"Ramona",3,2.31849315068493
1612,4,4,4,4,2,2,2,2,1,5,5,5,1,1,1,5,1,1,5,4,2,5,3,3,4,5,5,1,1,2,4,3,5,5,3,4,4,5,5,3,3,4,0,1,1,1,0,0,0,3,2,2,4,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,5,197.796920885,"Ramona",1,2.31849315068493
1619,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,3.15632901738072,4,2,2,4,2,4,3,4,5,3,4,4,4,5,4,3,3,3,1,1,1,1,1,0,1,4,3,4,4,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,4,117.306505455,"Ramona",3,2.31849315068493
1620,5,5,5,5,1,3,3,2,2,4,4,2,3,3,3,4,2,3,2,4,1,2,4,2,3,1,3,5,2,3,5,2,5,5,5,5,5,5,5,5,5,5,1,1,1,0,1,1,1,5,5,4,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,3,98.405069783,"Ramona",3,2.31849315068493
1624,4,3,4,3.5317470239428,1,1,2,1,1,5,5,3,3,2,3,3,2,4,5,4,1,4,2,2,4,1,3,4,3,4,5,1,4,3,4,2,4,5,4,4,3,4,1,1,1,1,1,0,1,5,4,4,3,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,4,280.317697548,"Ramona",3,2.31849315068493
1626,4,4,4,4,1,1,4,4,2,4,4,2,4,2,3,4,2,3,4,4,2,3,2,2,4,2,3,4,3,4,5,2,5,2,5,4,5,5,4,4,5,5,1,1,1,1,0,1,1,5,4,5,4,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,2,407.712434224,"Ramona",3,2.31849315068493
1629,2,2,4,2,1,3,2,2,2,2,4,2,3,4,2,4,2,4,4,4,2,4,2,2,4,1,4,5,2,2,4,2,5,3,4,5,2,4,4,4,3,5,0,1,1,1,0,0,0,4,4,3,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,2,86.4977811849,"Ramona",1,2.31849315068493
1631,3,3,4,3,3,2,1,4,2,4,3,2,4,2,2,4,2,1,4,5,2,3,2,2,4,4,3,2,2,4,5,2,4,2,4,4,5,5,3,3,4,5,1,1,1,1,1,1,1,5,3,4,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,4,98.405069783,"Ramona",4,2.31849315068493
1635,4.06983282575201,3.8495061470324,3.83353348444006,3.44947494372533,2.24450063021727,3.59965944276658,3.05951249968635,3.42723913573826,2.87020861686086,3.74956003921902,3.4974059555613,2.14125467296811,3.68593474402125,3.74774434755818,2.4486470665343,3.4449238831664,2.47977265618467,3.66385041226533,4,4,3,2,2,2,4,2,2,4,2,4,4,2,4,4,4,4,4,4,4,4,4,4,1,1,1,0,1,1,0,4,2,4,3,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,3,137.302717659,"Ramona",2,2.31849315068493
1636,4,4,4,4,2,2,4,2,2,4,4,2,2,2,2,2,4,4,4,4,2,4,2,2,4,4,2,3.44492117166854,2,4,4,2,4,4,4,4,4,4,4,4,4,4,1,1,0,0,0,0,0,4,3,4,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,3,137.302717659,"Ramona",0,2.31849315068493
1637,4,4,4,4,2,2,2,2,2,4,4,2,4,2,2,4,2,4,4,4,2,2,2,2,4,2,2,4,2,4,4,2,4,4,4,4,4,4,4,3,4,4,1,1,1,1,1,1,1,3.60312141048347,3.15744461140409,3.68254583319812,1.94906189839961,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,2,137.302717659,"Ramona",4,2.31849315068493
1640,5.20959985304622,5.60495730106747,4.76642774639928,4.74625143083387,1.58448740262758,1.38867684829278,1.52281534603493,1.22764719474081,1.73924972712468,4.20644426753145,4.4341129985902,2.42360534758744,2.13047238885928,1.6340108394913,2.8298946649045,3.34660443084377,2.83268314552284,3.18201736570752,3,3,3,3,4.27427582443408,4,2,3,2,3,2,5,5,4,4,3,4,4,4,4,4,4,3,1,1,1,1,0,0,0,0,5,3,4,3,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,3,192.414647398,"Ramona",0,2.31849315068493
1642,5,5,5,4,1,1,1,2,1,4,5,2,3,2,2,3,2,3,3,3,2,3,3,3,3,4,2,3,2,4,4,2,4,3,4,4,4,4,4,4,5,5,1,0,1,1,0,1,0,4,4,3,4,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,5,213.342860037,"Ramona",2,2.31849315068493
1654,5,5,5,5,1,2,1,2,3,5,2,3,3,2.35888304214942,3,3,3,2,5,4,3,2,2,3,5,1,3,3,5,3,5,5,3,5,2,2,3,3,3,2,4,1,1,0,1,0,0,0,0,2,1,4,3,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,5,92.6277505816,"Ramona",0,2.31849315068493
1655,5,4,5,5,1,5,1,1,1,3,4,3,4,2,2,4,2,3,4,4,3,2,2,2,4,3,3,3,2,4,4,2,4,4,3,4,4,4,4,3,4,4,1,0,1,0,1,0,1,4,4,4,3,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,6,19.1803517248,"Ramona",2,2.31849315068493
1658,5,5,5,5,2,2,3,3,2,3,3,2,4,2,3,3,3,3,5,5,2,4,2,2,4,2,2,3,2,5,5,2,3,3,3,4,5,5,5,4,3,4,1,1,1,1,1,1,1,3.25476772393573,2.47769357332266,3.33372506509652,2.90746971836367,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,4,142.340609402,"Ramona",4,2.31849315068493
1663,4,4,4,3,1,3,3,3,1,4,3,3,3,3,2,4,2,3,5,5,1,5,1,1,5,4,3,2,3,5,2,4,4,3,3,4,5,5,5,5,5,5,1,1,1,0,0,0,0,4,4,4,2,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,4,122.772822263,"Ramona",0,2.31849315068493
1664,4,4,4,4,2,2,2,2,2,4,4,2,3,3,2,4,2,3,3,4,3,3,3,3,3,2,2,2,2,4,4,3,4,4,3,5,5,5,5,5,4,5,1,1,1,1,0,0,1,5,5,5,3,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,6,43.9217909709,"Ramona",2,2.31849315068493
1665,5,5,5,4,1,4,3,3,1,4,2,3,2,2,2,4,2,4,3,2,3,4,3,4,4,4,4,4,2,5,5,5,5,2,4,4,5,5,5,5,5,5,1,1,1,0,0,1,0,5,2,4,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,3,84.0085116294,"Ramona",1,2.31849315068493
1666,4,3,4,3,1,2,3,3,2,4,4,2,3,3,2,3,2,4,4,5,2,4,2,1,4,2,4,3,2,4,4,2,4,4,4,4,4,5,4,3,2,2,1,0,1,1,0,0,0,3,2,3,2,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,3,133.353654393,"Ramona",1,2.31849315068493
1668,4,4,4,4,1,4,1,1,1,4,5,2,1,1,2,4,2,5,5,5,2,2,2,2,5,1,2,5,2,5,5,1,5,3,5,5,5,5,4,4,3,3,1,1,1,1,1,1,1,4.20935078865647,3.09820278300049,3.41905088236437,3.05715524258436,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,2,86.8809398707,"Ramona",4,2.31849315068493
